ID,lat,lon
13154,40.77563793,-74.170811
46021,40.73661465,-74.2396058
13157,40.77602058,-74.1706114
48067,40.73392271,-74.2430546
26718,40.73103973,-74.1535255
13175,40.77590046,-74.1716835
48189,40.73686238,-74.2429878
11898,40.77090958,-74.1708697
48127,40.73578019,-74.2431741
13165,40.77618238,-74.1711484
46020,40.73661961,-74.2393287
12500,40.77332087,-74.17101
48129,40.7355765,-74.2432824
26979,40.73204105,-74.1545173
12471,40.77376995,-74.1713971
45787,40.73343931,-74.2403968
26717,40.73087023,-74.1531435
13176,40.77602812,-74.1716169
48075,40.73462823,-74.2432045
13164,40.77631,-74.1710818
48087,40.73373517,-74.2437833
13163,40.77643762,-74.1710152
26981,40.7318954,-74.1546279
13111,40.77543035,-74.1688993
45902,40.73411474,-74.2417611
26909,40.73118814,-74.1572007
13148,40.77553677,-74.1704754
48013,40.73721199,-74.2424174
26716,40.7309566,-74.1530949
11891,40.77185086,-74.1703787
47995,40.73792905,-74.2433976
45901,40.73407437,-74.2416266
26967,40.7324311,-74.1556154
13158,40.77614813,-74.1705448
45779,40.73266316,-74.2408065
11890,40.77197843,-74.1703122
45920,40.73448176,-74.2414114
13142,40.77617455,-74.1701427
48212,40.73515259,-74.2444718
26709,40.73045707,-74.1522912
13177,40.77615578,-74.1715504
26460,40.73020869,-74.1585955
12494,40.77321967,-74.1706744
45780,40.73276021,-74.2407551
26889,40.73085235,-74.1575068
12470,40.77389756,-74.1713305
45969,40.73388285,-74.240992
1697,40.73077128,-74.1602897
13180,40.77653872,-74.1713508
45781,40.73285722,-74.2407039
26828,40.7309196,-74.1553953
13179,40.77641108,-74.1714173
45982,40.734208,-74.2405055
13178,40.77628343,-74.1714838
48167,40.73492301,-74.2440138
26847,40.73050473,-74.1567657
13129,40.77518328,-74.1700384
47993,40.7377248,-74.2435057
26825,40.73096571,-74.1558018
45924,40.73460043,-74.2420481
26788,40.73059024,-74.1550192
13132,40.7755023,-74.1698719
45923,40.73460356,-74.2418141
26846,40.73061564,-74.1566587
13122,40.77565614,-74.169403
45782,40.73295422,-74.2406528
13119,40.77597496,-74.1692366
48014,40.73710975,-74.242471
13123,40.77552861,-74.1694696
45921,40.73452244,-74.2415458
13124,40.77540108,-74.1695362
47994,40.73782688,-74.2434517
13507,40.7777214,-74.1707335
45783,40.73305119,-74.2406017
26885,40.73108352,-74.1572457
13159,40.77627571,-74.1704783
45903,40.73415524,-74.2418953
13133,40.77562985,-74.1698053
47980,40.73853938,-74.2430747
26710,40.73052318,-74.1526413
13137,40.77514615,-74.1696693
13134,40.77575739,-74.1697388
45784,40.73314813,-74.2405508
26899,40.73110215,-74.1576397
11935,40.7717797,-74.172435
45785,40.73324506,-74.2404998
26826,40.73105579,-74.155229
11931,40.7722493,-74.1721902
45905,40.73423617,-74.2421627
13100,40.77558433,-74.1684306
45922,40.73456292,-74.24168
13108,40.77504765,-74.169099
45786,40.73334199,-74.2404488
13101,40.77545673,-74.1684971
47997,40.73813274,-74.2432898
11923,40.77167407,-74.1718683
45970,40.73384226,-74.2408577
26417,40.7304271,-74.1591192
13102,40.77532912,-74.1685637
45904,40.73419568,-74.242029
13136,40.77607628,-74.1695724
26906,40.73177609,-74.1569981
13104,40.77494631,-74.1687632
47996,40.73803107,-74.2433437
13577,40.77672955,-74.1678333
48000,40.73843766,-74.2431286
11895,40.77131787,-74.1706568
47999,40.73833603,-74.2431823
13537,40.77822346,-74.1694619
47998,40.73823442,-74.2432361
11927,40.77234129,-74.1715207
1709,40.7311629,-74.1594784
13512,40.77835909,-74.1704009
13536,40.77809587,-74.1695284
48130,40.7354763,-74.2433365
26879,40.73169709,-74.1566172
48136,40.73479126,-74.2436985
11937,40.77139693,-74.1726346
45968,40.73392326,-74.2411261
26711,40.73061076,-74.1526094
13511,40.7782315,-74.1704674
45890,40.73293042,-74.2423665
26708,40.73054915,-74.1522571
13188,40.77638267,-74.1720535
48248,40.73526286,-74.2448023
26807,40.73150032,-74.1547486
13583,40.77670265,-74.1682353
45912,40.73354837,-74.2424769
26907,40.73124876,-74.1576008
13510,40.77810391,-74.1705339
45925,40.7347278,-74.2419819
13509,40.77797632,-74.1706004
48076,40.73450345,-74.2430329
26872,40.73111701,-74.1562549
13107,40.77491993,-74.1691655
48019,40.73764369,-74.2425772
13513,40.77848676,-74.1703343
48211,40.73525536,-74.2444245
26911,40.73130302,-74.1570002
13508,40.77784873,-74.1706669
46001,40.73593635,-74.2399673
26895,40.73086525,-74.1579273
13114,40.77581326,-74.1686992
48132,40.73527476,-74.2434443
26971,40.73220061,-74.1558809
13530,40.77748986,-74.169844
45770,40.73323999,-74.2400947
26809,40.73124358,-74.1551104
13110,40.77530226,-74.1689657
48151,40.73365385,-74.244802
26821,40.73143705,-74.1553762
11917,40.77144499,-74.1716002
46042,40.737663,-74.2405056
1699,40.73092473,-74.1601602
12493,40.77334828,-74.1706081
45769,40.73333494,-74.2400444
1679,40.73187306,-74.1587524
13560,40.77789721,-74.1686212
45907,40.73406184,-74.2422371
26707,40.73062911,-74.1522253
13506,40.77759352,-74.1708321
46006,40.73564885,-74.239894
26786,40.73045573,-74.1551328
13555,40.77732371,-74.1689189
45913,40.73345801,-74.24252
26871,40.73103135,-74.1563181
13545,40.77754155,-74.1684201
13491,40.7786695,-74.1701323
46044,40.73758199,-74.2402477
1713,40.73091073,-74.1597365
11949,40.77229688,-74.1725539
48232,40.73394944,-74.2459693
12483,40.77446926,-74.1714207
46045,40.7375437,-74.2401177
26868,40.73106194,-74.1566338
11948,40.77216422,-74.1726231
45908,40.73397623,-74.2422779
1711,40.73103022,-74.1596142
11950,40.77242954,-74.1724847
45914,40.73336825,-74.2425623
26429,40.7305073,-74.1594341
11947,40.77203157,-74.1726922
45915,40.73318764,-74.2426455
1710,40.73109508,-74.1595478
12482,40.77433658,-74.1714899
45918,40.73327827,-74.2426039
26428,40.73044181,-74.1595012
11946,40.77189892,-74.1727614
48225,40.73406519,-74.245293
12481,40.77420388,-74.1715591
45916,40.73309655,-74.2426875
26712,40.73068995,-74.1525814
11945,40.77176627,-74.1728306
48016,40.73735099,-74.2427323
26822,40.73116045,-74.1556021
12479,40.77393846,-74.1716976
46027,40.73633399,-74.2394791
12480,40.77407117,-74.1716283
48017,40.73744814,-74.2426809
11944,40.77163361,-74.1728998
48018,40.73754512,-74.2426296
12484,40.77460198,-74.1713514
48022,40.73793516,-74.2424224
1701,40.73105754,-74.160025
11943,40.77150081,-74.1729689
48021,40.73783865,-74.2424737
13514,40.77847186,-74.16943
48020,40.7377421,-74.242525
13183,40.77695911,-74.1718528
46043,40.7376223,-74.240376
1702,40.73112325,-74.1599581
12474,40.77335109,-74.1716153
48023,40.73803155,-74.2423716
26415,40.73054408,-74.1589618
45909,40.73380715,-74.2423569
26457,40.730023,-74.1587848
13538,40.7783219,-74.1684655
46046,40.7375028,-74.2399907
26418,40.73034723,-74.1591619
13099,40.77571557,-74.1683586
48229,40.73385592,-74.2455991
26461,40.730285,-74.1585177
13375,40.77801992,-74.171267
48226,40.73397918,-74.2453552
26413,40.73067418,-74.1588291
11916,40.77157831,-74.1715301
47988,40.73742731,-74.2432746
26419,40.73028174,-74.1592287
11892,40.7717182,-74.1704479
46014,40.73495843,-74.2402349
11893,40.77157929,-74.1705204
45910,40.7337219,-74.2423969
1703,40.73118874,-74.1598915
11940,40.77123304,-74.1730293
46015,40.73486739,-74.2402827
26860,40.73076698,-74.1568889
13141,40.77635666,-74.1699498
45906,40.73427842,-74.2422909
26859,40.7307014,-74.1569541
13505,40.77740715,-74.1709621
46016,40.73477637,-74.2403306
26416,40.73047843,-74.1590283
13493,40.77860894,-74.1698096
45919,40.733892,-74.2423186
26456,40.72995762,-74.1588515
46017,40.73468545,-74.2403785
26462,40.73035017,-74.1584513
13139,40.77645931,-74.1702846
48199,40.73630321,-74.2438703
13140,40.77640713,-74.1701176
46018,40.73459465,-74.2404264
1704,40.73125396,-74.1598251
13516,40.77835843,-74.1691006
46029,40.73652157,-74.2393812
26434,40.73083387,-74.1591009
45988,40.73441344,-74.2405226
26433,40.73076909,-74.1591673
13138,40.77650979,-74.1704525
46019,40.73450397,-74.2404744
1677,40.73207459,-74.1585498
45911,40.73363679,-74.2424369
26870,40.73123047,-74.1564731
11915,40.77172126,-74.1714556
48152,40.73368807,-74.2449151
1705,40.73131888,-74.159759
11904,40.77143024,-74.1709865
48268,40.7371258,-74.2438261
26823,40.73109624,-74.1556593
11934,40.77191883,-74.1723625
48224,40.73414938,-74.245228
13380,40.77779178,-74.1721166
48230,40.73387616,-74.2457304
26824,40.73103131,-74.1557134
13578,40.77658935,-74.1679061
48190,40.73696153,-74.2429378
26905,40.73169899,-74.1570682
13586,40.77703441,-74.1680624
48223,40.73423363,-74.2451664
26414,40.73060922,-74.1588956
13378,40.7776416,-74.1716359
48261,40.73639509,-74.244211
12504,40.77386978,-74.1707238
45771,40.7331478,-74.2401432
12487,40.77422761,-74.1701486
48222,40.73431726,-74.2451034
26897,40.73098909,-74.1578015
11896,40.77117746,-74.17073
12507,40.7743288,-74.1704842
48070,40.73403462,-74.2434491
11903,40.77127863,-74.1710656
1698,40.73085896,-74.1602271
12488,40.77407454,-74.1702284
46028,40.73642821,-74.2394294
26772,40.73144363,-74.1544557
12506,40.77417573,-74.170564
48221,40.73440045,-74.2450405
26827,40.73099126,-74.1553196
13587,40.77718718,-74.1679828
48219,40.73456596,-74.2449155
26796,40.73100065,-74.1546703
12489,40.77392144,-74.1703083
48231,40.73390994,-74.2458539
26795,40.73093808,-74.1547225
12505,40.77402264,-74.1706439
45956,40.73286841,-74.24175
26794,40.73087554,-74.1547749
13540,40.77815787,-74.1680203
46009,40.73538493,-74.2400107
26800,40.73094557,-74.154283
12503,40.77371657,-74.1708034
46008,40.73547131,-74.2399651
26799,40.73088308,-74.1543357
13115,40.77480544,-74.1688372
48148,40.73381343,-74.2443981
26798,40.7308206,-74.1543885
13116,40.77631995,-74.1695425
48220,40.73448386,-74.2449802
13524,40.77737291,-74.1695166
45917,40.73300904,-74.2427322
26832,40.73175074,-74.1559619
13523,40.77753231,-74.1694336
48217,40.734733,-74.2447923
26812,40.73082137,-74.1554416
11913,40.77203451,-74.1712923
48218,40.73464959,-74.2448537
11914,40.77187508,-74.1713755
46007,40.73555779,-74.2399227
12472,40.77362641,-74.171472
48213,40.73506448,-74.2445436
26869,40.73114673,-74.1565632
13153,40.77549441,-74.1708859
45891,40.73302004,-74.2423139
26806,40.73152119,-74.1548503
12469,40.77404113,-74.1712556
48154,40.73387405,-74.2447894
26793,40.73081401,-74.1548265
13149,40.77539325,-74.1705503
48215,40.73489789,-74.2446695
26876,40.73190804,-74.1567254
13372,40.77837938,-74.1710609
48063,40.73648517,-74.2415393
26797,40.73075912,-74.1544405
13515,40.77840231,-74.1692869
48227,40.73377481,-74.245366
26667,40.72866502,-74.153155
13531,40.77763347,-74.1697693
48214,40.7349801,-74.2446047
11912,40.7721944,-74.1712091
26697,40.72998709,-74.1528369
13554,40.77717942,-74.1689954
48146,40.73397384,-74.2442842
13490,40.77872002,-74.1703003
48157,40.7341129,-74.2446151
11929,40.77267803,-74.1718987
26678,40.73023922,-74.1523682
12478,40.7737873,-74.1717764
48234,40.73416871,-74.2456507
12463,40.77481283,-74.1713062
48158,40.73419352,-74.2445563
26873,40.73119768,-74.1561758
12464,40.77474536,-74.1710826
48155,40.73395405,-74.2447316
12465,40.7746779,-74.1708588
48198,40.73639436,-74.2438222
26880,40.7316453,-74.1567141
11908,40.77255057,-74.1714767
46012,40.73513084,-74.2401443
26439,40.73032789,-74.1580396
13566,40.77795738,-74.1671926
46011,40.7352153,-74.2400999
26896,40.73092826,-74.1578631
13526,40.77702053,-74.1696363
46013,40.73504627,-74.2401887
26681,40.73003928,-74.1524417
11951,40.77258263,-74.1724049
45987,40.73459493,-74.240835
12497,40.77294686,-74.1710113
48159,40.73427413,-74.2444975
12498,40.77301445,-74.1712345
46010,40.73529958,-74.2400556
26679,40.73017236,-74.1523945
12496,40.77287984,-74.1707875
48140,40.73446073,-74.2439407
12491,40.7736285,-74.1704615
48216,40.73481416,-74.2447276
26805,40.7315456,-74.1549456
13527,40.77709917,-74.1698574
48138,40.73462372,-74.2438264
26701,40.73025406,-74.1527396
13522,40.77770758,-74.1693423
48161,40.73443477,-74.2443802
12468,40.77421658,-74.1711641
48147,40.73389321,-74.2443396
26910,40.73125456,-74.1571066
11906,40.77185609,-74.1707643
48156,40.73403361,-74.2446744
26682,40.72997305,-74.152467
13151,40.77522054,-74.1708346
48142,40.73429829,-74.2440547
26686,40.72958065,-74.1526078
13150,40.7751531,-74.1706108
48143,40.73421733,-74.2441115
26680,40.73010593,-74.1524183
48160,40.73435461,-74.2444392
11925,40.77196099,-74.1717189
48178,40.73587666,-74.2435143
26685,40.72964675,-74.1525842
13135,40.77591683,-74.1696556
48235,40.7342481,-74.2455903
26700,40.73018759,-74.1527639
13528,40.77717336,-74.1700741
48163,40.73459536,-74.2442629
26699,40.73012113,-74.1527881
12501,40.77348086,-74.1709261
48165,40.73475628,-74.2441455
26875,40.73192757,-74.1568155
13098,40.77591677,-74.1681926
48149,40.73373285,-74.2444528
26677,40.73030649,-74.1523452
13162,40.77663195,-74.1708493
48249,40.73535923,-74.244759
26690,40.72952454,-74.1530026
13161,40.77670034,-74.1710725
48262,40.73648626,-74.2441629
26698,40.73005469,-74.1528123
13160,40.77676877,-74.1712956
48202,40.73603912,-74.2440092
26691,40.72959073,-74.1529792
11911,40.77239694,-74.1710477
48201,40.73612604,-74.2439634
26856,40.73054229,-74.1571139
13096,40.7760455,-74.1686433
48203,40.73595208,-74.244055
26676,40.7303727,-74.1523209
13097,40.77597834,-74.1684196
48173,40.73544652,-74.243743
26692,40.72965694,-74.1529557
12475,40.77314521,-74.1716843
48141,40.73437902,-74.2439972
26693,40.72972315,-74.1529321
13190,40.77619678,-74.1722548
48200,40.73621276,-74.2439178
26695,40.72985564,-74.1528845
13504,40.77738686,-74.1707134
48236,40.73432659,-74.2455299
26694,40.72978938,-74.1529083
13377,40.77756772,-74.1713999
26969,40.73211087,-74.1555674
13503,40.77731859,-74.1704906
48204,40.73586501,-74.2441009
11907,40.77205609,-74.1706556
48162,40.73451524,-74.2443222
26816,40.73067524,-74.1558498
13379,40.77771663,-74.1718769
48205,40.73577796,-74.2441468
26436,40.73056685,-74.1582673
13539,40.77820406,-74.1682614
48090,40.73353476,-74.2433395
11926,40.77216709,-74.1716117
48206,40.73569098,-74.2441928
26966,40.73244296,-74.1557344
13105,40.77461379,-74.1689362
26883,40.73148736,-74.1568752
13118,40.77617855,-74.1690819
48091,40.73350303,-74.2432197
1715,40.7307962,-74.1598538
13117,40.77625571,-74.1693331
48207,40.73560412,-74.2442387
1714,40.73085078,-74.1597979
11888,40.77228119,-74.1705465
45625,40.73703327,-74.2391098
1716,40.73074164,-74.1599096
13369,40.77887544,-74.1707438
48185,40.73647921,-74.2431922
26886,40.73102349,-74.1573378
13374,40.77816372,-74.1711911
48184,40.73639288,-74.2432395
1712,40.73097057,-74.1596753
11889,40.7721697,-74.1702123
48137,40.73470542,-74.243768
26901,40.73147979,-74.1573132
12486,40.77443167,-74.1700421
48208,40.73551739,-74.2442847
12485,40.77453286,-74.1703777
48237,40.73440475,-74.2454696
26857,40.73059798,-74.1570576
48256,40.73595921,-74.2444404
26687,40.7295162,-74.1526327
11930,40.77244061,-74.1720904
48255,40.73587291,-74.244486
26696,40.72992074,-74.152861
11905,40.77163285,-74.1708808
48209,40.73543084,-74.2443307
26881,40.73159033,-74.1567704
13106,40.77472864,-74.1692655
48180,40.73604864,-74.243422
26785,40.73039061,-74.1551756
12477,40.77357492,-74.1718872
48257,40.73604561,-74.2443948
26445,40.72999947,-74.1583749
11936,40.77158834,-74.1725348
48088,40.73359819,-74.2435794
26444,40.73005408,-74.1583191
13103,40.77513771,-74.1686634
48254,40.73578675,-74.2445316
26446,40.72994484,-74.1584307
13552,40.77671705,-74.1688011
48258,40.73613204,-74.2443493
26443,40.73010865,-74.1582634
13191,40.7758489,-74.172263
45957,40.73295286,-74.241705
13371,40.7785521,-74.1710204
45624,40.73694829,-74.2391569
26447,40.72989028,-74.1584864
13173,40.77554945,-74.1718665
48139,40.73454161,-74.2438824
26430,40.73058713,-74.1593913
13126,40.77492286,-74.1697858
48253,40.73570075,-74.2445771
26861,40.7308274,-74.156829
13376,40.77784595,-74.1713575
48259,40.73621844,-74.2443038
26442,40.73016313,-74.1582077
11928,40.77277924,-74.1722343
48252,40.73561497,-74.2446227
26448,40.72983584,-74.158542
11920,40.77103086,-74.1722038
48166,40.73483776,-74.2440872
26862,40.7308825,-74.1567743
48238,40.73448261,-74.2454095
26977,40.73225361,-74.1544068
11900,40.77076836,-74.1713318
48164,40.73467608,-74.2442053
26441,40.73021747,-74.1581522
13192,40.77661799,-74.17231
45962,40.73344658,-74.2414437
26688,40.72942228,-74.1525974
12476,40.7732753,-74.1720112
48183,40.73630592,-74.2432834
26440,40.73027168,-74.1580969
48196,40.73656571,-74.2437322
26903,40.73159075,-74.1572038
46005,40.73572278,-74.239822
26804,40.73156947,-74.1550362
12514,40.77375382,-74.1693856
48260,40.73630475,-74.2442584
26666,40.7286744,-74.1530663
48251,40.73552943,-74.2446682
12516,40.7736263,-74.1694522
45963,40.73352836,-74.2414006
26892,40.73070932,-74.1576516
48197,40.73648098,-74.2437772
48177,40.73578855,-74.2435588
26904,40.73164573,-74.1571471
45964,40.73361003,-74.2413575
26965,40.73244916,-74.1558301
48239,40.73456024,-74.2453496
12519,40.77338718,-74.1695772
48263,40.7365736,-74.2441174
26877,40.73188986,-74.1566396
12508,40.77429518,-74.1695894
48181,40.7361345,-74.2433741
12524,40.77289332,-74.1698347
45965,40.73369162,-74.2413143
12529,40.77314192,-74.1700939
46004,40.73580808,-74.2397768
26656,40.72919684,-74.1527083
12513,40.77384928,-74.1693356
45627,40.73705205,-74.239491
26833,40.73175046,-74.1558603
12511,40.7741426,-74.1690852
48243,40.73487,-74.2451097
12535,40.77407815,-74.1696049
45628,40.7370883,-74.2396034
26902,40.73153558,-74.1572581
12510,40.77419344,-74.1692531
46003,40.73589313,-74.2397317
26854,40.7304381,-74.1572201
12512,40.77397675,-74.1692692
48240,40.73463769,-74.2452897
26882,40.73153861,-74.1568218
12522,40.77314805,-74.1697021
48182,40.73622031,-74.2433293
12523,40.77302053,-74.1697687
48170,40.73518914,-74.2438774
12509,40.77424417,-74.1694216
45966,40.73377301,-74.2412714
26668,40.72863871,-74.1532343
12532,40.77365849,-74.1698241
48241,40.73471505,-74.24523
1688,40.73189201,-74.1591732
12533,40.77379879,-74.1697509
48176,40.73570273,-74.2436059
12534,40.77394163,-74.1696763
48264,40.73665962,-74.2440718
12528,40.77300293,-74.1701669
46023,40.73669201,-74.2398992
26887,40.73097011,-74.1573891
12530,40.77330135,-74.1700106
48169,40.73510325,-74.2439231
12531,40.77349268,-74.1699107
48242,40.73479241,-74.2451703
26888,40.73092102,-74.157438
12527,40.77278164,-74.1703464
48171,40.73527503,-74.2438324
12526,40.77271561,-74.1701218
48245,40.73502517,-74.2449911
12525,40.7726488,-74.1698978
48250,40.73544502,-74.2447142
48175,40.73561717,-74.2436509
26703,40.7303601,-74.1527008
48246,40.73510315,-74.2449313
26980,40.73186048,-74.1544723
48179,40.73596267,-74.2434666
26449,40.72978611,-74.1585927
48168,40.73501814,-74.2439687
45999,40.73603799,-74.2402136
26852,40.73036591,-74.1574076
48244,40.73494801,-74.245051
12548,40.77253515,-74.1694002
48174,40.73553265,-74.2436965
11867,40.77194398,-74.1697087
48172,40.73536013,-74.2437883
45955,40.73278772,-74.2418028
11855,40.77018136,-74.16922
48084,40.73327846,-74.2434396
26839,40.73143492,-74.1559675
48265,40.73674461,-74.2440275
26858,40.73064708,-74.1570084
45986,40.73451372,-74.2408784
26849,40.7303675,-74.1568989
11854,40.77006274,-74.1689846
45626,40.73701887,-74.2393789
11879,40.77049263,-74.1704658
45623,40.73686451,-74.2392001
12573,40.77306882,-74.1680052
48210,40.73534663,-74.2443765
26657,40.72912878,-74.1527315
11856,40.7702348,-74.1695621
48083,40.73324847,-74.2433261
26866,40.73168797,-74.1561477
11846,40.77160575,-74.1682929
48195,40.73664894,-74.2436889
26705,40.73045046,-74.1526561
12568,40.77222395,-74.1685075
48247,40.7351795,-74.2448718
26660,40.72894535,-74.1527961
12547,40.7723699,-74.169098
46002,40.73597474,-74.2396884
11868,40.77190676,-74.1693396
48012,40.73730164,-74.24237
26659,40.72900657,-74.1527743
48062,40.73653404,-74.2416976
26658,40.72906742,-74.1527528
11848,40.77122615,-74.1684916
48065,40.73638002,-74.2416787
26661,40.72888478,-74.1528179
12563,40.77278322,-74.1676689
45960,40.73316619,-74.2415918
26702,40.73031059,-74.1527189
45958,40.73302879,-74.2416647
26976,40.73233119,-74.1543452
12536,40.77397566,-74.1687122
45959,40.73309749,-74.2416282
26670,40.7287347,-74.1533905
48188,40.73670825,-74.2430699
26844,40.73087548,-74.156417
11845,40.77175145,-74.1687025
48187,40.7367768,-74.2430338
45629,40.73711981,-74.2397041
26405,40.73088705,-74.1590515
48031,40.73737204,-74.2423327
26843,40.73093213,-74.1563651
12540,40.7734429,-74.1685381
48011,40.73743573,-74.2422989
11847,40.77140646,-74.1683972
48010,40.73749938,-74.2422651
11849,40.77105082,-74.1685833
48006,40.73794459,-74.2420288
26426,40.73033474,-74.1596838
13072,40.77564784,-74.1673245
48030,40.73756299,-74.2422313
48005,40.73813557,-74.2419277
48004,40.73819919,-74.2418941
26662,40.72882837,-74.1528374
12571,40.77273398,-74.1681798
48009,40.73762657,-74.2421975
26671,40.7288138,-74.1533264
12569,40.77244701,-74.1683298
48024,40.73807191,-74.2419613
13082,40.7744002,-74.1679739
47986,40.73788334,-74.2430333
26891,40.73060485,-74.1576444
12577,40.77374152,-74.167752
47984,40.7380741,-74.2429323
11881,40.77089952,-74.1702536
48001,40.73794693,-74.2429996
1686,40.73172041,-74.1593498
11872,40.77130867,-74.1696517
13596,40.77628817,-74.1675203
48025,40.73800826,-74.241995
47985,40.73801052,-74.242966
1718,40.73055658,-74.1600278
13640,40.77751547,-74.1657328
48008,40.73769013,-74.2421637
26663,40.72877238,-74.1528404
12574,40.77326466,-74.1679031
48003,40.7381113,-74.2423291
48026,40.73817486,-74.2422956
1708,40.73122756,-74.1594124
12566,40.77230481,-74.1679185
48029,40.73775369,-74.2421299
26706,40.72945867,-74.1527715
13644,40.77576763,-74.1661117
48028,40.73788086,-74.2420624
26409,40.73081056,-74.1587826
12562,40.77294279,-74.1675855
48007,40.73781727,-74.2420962
26408,40.73084448,-74.1588388
13633,40.77672309,-74.1660986
48027,40.73823843,-74.242262
26865,40.73161813,-74.156133
12561,40.77307038,-74.1675189
48002,40.73830199,-74.2422286
26411,40.73074545,-74.1586702
26672,40.72886085,-74.1532994
12570,40.77259038,-74.1682549
26410,40.7307782,-74.1587258
12575,40.7733967,-74.1678342
45888,40.73103288,-74.2435069
26689,40.72947533,-74.1530194
12560,40.77319795,-74.1674524
45838,40.73251166,-74.2419521
26864,40.73157779,-74.1561564
45887,40.73092715,-74.243518
26412,40.73071387,-74.1586152
48103,40.7329247,-74.2437804
26783,40.73024985,-74.1551335
12544,40.77283695,-74.1688544
45855,40.73095468,-74.2427895
12543,40.77299639,-74.1687712
45867,40.73273956,-74.2428732
12550,40.77293811,-74.1691898
45792,40.73167552,-74.2413493
26438,40.73045101,-74.1581679
12551,40.77309754,-74.1691066
45791,40.73156786,-74.2414085
26831,40.73182468,-74.1560205
12572,40.77287757,-74.1681051
45800,40.73209372,-74.2407242
26867,40.73175548,-74.1561338
12557,40.77365308,-74.1672148
45798,40.73229758,-74.2410052
1696,40.73077876,-74.1604159
45796,40.73209171,-74.241124
12576,40.77352379,-74.1677719
45795,40.73198673,-74.241181
1695,40.73073684,-74.1604591
11880,40.77073504,-74.1703394
45793,40.73178133,-74.2412912
11866,40.77159211,-74.1687858
45799,40.73218916,-74.2406494
11859,40.77071452,-74.1692436
45845,40.73185761,-74.2423089
1707,40.73132754,-74.1595815
11864,40.77135262,-74.1689111
45797,40.73219676,-74.2410689
26842,40.73096023,-74.1562823
11863,40.7712251,-74.1689778
45794,40.73188402,-74.2412376
26464,40.73045609,-74.1580825
11858,40.77058715,-74.1693108
45866,40.73263262,-74.2429384
26465,40.73042434,-74.1580281
11862,40.77109758,-74.1690445
48095,40.7328563,-74.2434694
26466,40.73039259,-74.1579737
11857,40.77046035,-74.1693782
45826,40.73237658,-74.2416131
26467,40.73036078,-74.1579193
45856,40.7308481,-74.2428352
26468,40.73032897,-74.1578652
45788,40.73128016,-74.2415595
1730,40.73129873,-74.1595224
11861,40.77097242,-74.1691138
45885,40.73110222,-74.2433545
1728,40.73115672,-74.1593211
13595,40.77628376,-74.1673572
45878,40.73172046,-74.2430272
12993,40.77454768,-74.1653
45827,40.73228416,-74.2416628
1727,40.73119097,-74.1592864
13623,40.77627495,-74.1670444
45886,40.73081957,-74.2435288
1729,40.73128184,-74.1594443
13085,40.77450333,-74.1684698
48096,40.73276306,-74.2435121
13084,40.77445284,-74.1683021
45839,40.73239936,-74.2420186
13691,40.77603933,-74.1645667
45790,40.73146756,-74.2414607
11865,40.77147235,-74.1688484
45789,40.73137442,-74.2415105
1746,40.73127936,-74.1612067
12578,40.77367335,-74.1675448
45828,40.73219323,-74.2417122
13016,40.77440262,-74.1659001
45862,40.73226378,-74.2431422
12546,40.77256573,-74.1689962
45833,40.73174771,-74.2419567
11869,40.7717155,-74.1694398
45840,40.73230811,-74.2420671
1737,40.73116119,-74.1605198
45829,40.73210317,-74.2417611
1736,40.73124005,-74.1604401
11876,40.77077412,-74.1699307
45877,40.73181032,-74.2429748
11885,40.77143408,-74.1699746
45853,40.73114398,-74.2426834
45841,40.73221778,-74.2421151
1738,40.73112695,-74.1606439
13079,40.77481109,-74.1678244
45851,40.73132439,-74.2425883
11877,40.77064646,-74.1699972
45889,40.73199065,-74.2428777
11870,40.77158765,-74.1695062
45879,40.73162791,-74.2430716
12555,40.77359166,-74.1688485
45830,40.73201388,-74.2418096
13635,40.7769336,-74.1659888
45842,40.73212822,-74.2421628
13636,40.77703566,-74.1659355
45874,40.73217091,-74.242784
11882,40.77105135,-74.1701743
45861,40.7321714,-74.2431912
11883,40.77117891,-74.1701078
45865,40.73253549,-74.2429911
11873,40.77115685,-74.169731
45831,40.73192522,-74.2418578
13637,40.77713771,-74.1658823
45843,40.73203928,-74.2422101
26955,40.73248882,-74.1563046
11884,40.77130647,-74.1700413
45870,40.73252669,-74.2425944
26953,40.73248577,-74.1565197
11887,40.77168885,-74.1698418
45837,40.73139371,-74.2421422
26951,40.73248956,-74.1567364
11874,40.77102929,-74.1697975
45849,40.73150204,-74.2424946
26961,40.73232537,-74.1566755
13638,40.77723975,-74.165829
45875,40.73208128,-74.2428308
26960,40.73230942,-74.1565735
13609,40.77772797,-74.1665938
45871,40.73243702,-74.2426428
11875,40.77090173,-74.169864
45848,40.73159062,-74.2424473
26954,40.73246943,-74.1564012
13611,40.77762677,-74.1662582
45852,40.73123474,-74.2426372
26958,40.73227707,-74.1563696
13608,40.77777858,-74.1667616
48097,40.7326713,-74.2435555
26956,40.73247116,-74.1561882
13610,40.77767737,-74.166426
45844,40.73195078,-74.2422572
13087,40.77478443,-74.1682263
45854,40.73105364,-74.2427309
12545,40.77269347,-74.1689293
45832,40.73183701,-74.2419057
13078,40.77493875,-74.1677577
45872,40.73234798,-74.2426907
12549,40.77279464,-74.1692647
45847,40.73167917,-74.2424007
12541,40.77326759,-74.1686296
45860,40.73208326,-74.2432429
13080,40.77468341,-74.1678909
45836,40.73148237,-74.242095
